,uri,title,price,content,area,street_width,age,street_direction,location.lat,location.lng,user.review,rent_period,city,city_id,district,district_id,width,length,daily_rentable
8070,الرياض-حي-السلي-الرياض-5332878,محل للإيجار في الرياض ، حي السلي ، الرياض,150000.0,"محل ٣ فتاحت على طريق عبيدة ابن الجراح قبل بوابة الحرس الوطني 
التواصل ",240.0,5.0,12.0,5.0,24.690402,46.855152,,,الرياض,21,حي السلي,466,12.0,20.0,
8072,الرياض-حي-الربوة-الرياض-5332979,محل للإيجار في الرياض ، حي الربوة ، الرياض,50000.0,"لتقبيل محل حلاقة اطفال المحل شغال و متكامل من جميع الاغراض
التقبيل سواء مع العامل او بدون العامل جنسية العامل هندي
موقع المحل في مجمع اسواق
دخل المحل ممتاز
ايجار المحل لسنه 38000
سبب التقبيل توظف صاحب المحل في قطاع حكومي ولابد من التفرغ
لتواصل /  ",40.0,30.0,,4.0,24.680231,46.776672,5.0,,الرياض,21,حي الربوة,438,40.0,1.0,
8073,حي-السلام-الرياض-الرياض-5333021,محل للإيجار في حي السلام ، الرياض ، الرياض,208000.0,"معارض للايجار 

للتواصل 
0593477777
0558925557",328.0,61.0,,4.0,24.697042,46.818317,,,الرياض,21,حي السلام,464,7.0,46.0,
8075,8019-2906-شارع-القلعة-حي-الربيع-الرياض-الرياض-5333603,محل للإيجار في 8019 2906 ، شارع القلعة ، حي الربيع ، الرياض ، الرياض,3850.0,"شركة سعودية ناشئة، تأسست بهدف تلبية الطلب المتزايد في قطاع التجميل، ولحاجة القطاع لبيئة عمل تساعد على التطور والتواصل مع العملاء بكل سهولة . 
نوفر في THE B HUB , مساحات عمل نسائية مخصصة لخبيرات التجميل ورائدات الاعمال لممارسة اعمالهم باستقلالية

اسعار المكاتب :

الخاصة : 3,850 ريال
القاعة المشتركة : 17,000 ريال 

الرجاء التواصل معنا على الواتساب :

 ",12.0,30.0,1.0,3.0,24.804453,46.661015,,,الرياض,21,حي الربيع,440,4.0,3.0,
8078,حي-ظهرة-لبن-الرياض-الرياض-5333775,محل للبيع في حي ظهرة لبن ، الرياض ، الرياض,300000.0,"للتقبيل لعدم التفرغ 

5 محلات تجارية على شارع عسير 

المحلات كانت سوبر ماركت 24 ساعه

للتواصل / 0558818699

أملاك الأبراج العقارية",600.0,40.0,10.0,6.0,24.628241,46.545948,4.6,,الرياض,21,حي ظهرة لبن,688,20.0,30.0,
8079,شارع-جرير-حي-الملز-الرياض-الرياض-5334061,محل للإيجار في شارع جرير ، حي الملز ، الرياض ، الرياض,120000.0,"معرض للايجار بحي الملز شارع جرير 
المساحه تقريبا 155م 
راكبة مكيفات مركزية 
يوجد شهادة انهاء تركيبات الدفاع المدني 
عداد كهرباء مستقل


 رقم رخصة فال للوساطة والتسويق: 1100050828",155.0,31.0,0.0,1.0,24.670657,46.730518,5.0,3.0,الرياض,21,حي الملز,568,6.0,25.0,0.0
8081,حي-الشرق-الرياض-رماح-5334136,محل للبيع في حي الشرق ، الرياض ، رماح,1000.0,"مكتب عقار للتقبيل مجهز وشغال
لعدم التفرغ
 ",55.0,40.0,5.0,4.0,24.873272,46.871143,4.0,,الرياض,21,حي الشرق,476,4.0,13.0,
8082,شارع-أسامة-بن-زيد-حي-النسيم-الغربي-الرياض-امارة-منطقة-الرياض-5334233,محل للإيجار في شارع أسامة بن زيد ، حي النسيم الغربي ، الرياض ، امارة منطقة الرياض,12000.0,"يوجد فتحيتن شارع اسامه بن زيد 30 حجاب تصلح مستودع مساحتها 48 متر تقريبا ب12000 السنه

للتواصل 0555403489
0507067088


 رقم رخصة فال للوساطة والتسويق: 1100045655",50.0,30.0,8.0,3.0,24.710146,46.838791,4.48,,الرياض,21,حي النسيم الغربي,606,8.0,6.0,0.0
8083,شارع-أحمد-بن-حفص-حي-المهدية-الرياض-الرياض-5334269,محل للإيجار في شارع أحمد بن حفص ، حي المهدية ، الرياض ، الرياض,27000.0,"محل للايجار في حي المهديه مساحه 65متر  
 الايجار 27الف لسنه 
 شارع 35",65.0,35.0,1.0,1.0,24.657634,46.517522,4.17,,الرياض,21,حي المهدية,588,3.0,22.0,
8085,شارع-محمد-بن-ابي-علي-حي-الخليج-الرياض-الرياض-5334605,محل للإيجار في شارع محمد بن ابي علي ، حي الخليج ، الرياض ، الرياض,13000.0,"محل للايجار 
الموقع 
حى الخليج 
السعر 
١٣٠٠٠",36.0,30.0,0.0,3.0,24.78223,46.813705,3.89,,الرياض,21,حي الخليج,422,4.0,9.0,
8088,حي-الورود-الرياض-الرياض-5334886,محل للبيع في حي الورود ، الرياض ، الرياض,30000.0,"محل للتقبيل ب30 الف 
على طريق العروبه بجانب ارامكس
مساحة 45 متر 
فتحه وحده 
للتواصل  ",45.0,60.0,,2.0,24.717716,46.684101,,,الرياض,21,حي الورود,624,10.0,4.0,
8090,شارع-خلاد-بن-رافع-حي-العزيزية-الرياض-الرياض-5335034,محل للبيع في شارع خلاد بن رافع ، حي العزيزية ، الرياض ، الرياض,160000.0,وجبات سريعه المحل مشهور وعليه زباين  الحمدلله مقابل حديقه السنابل المحل شغال من خمس سنوات التقبيل يشمل الموسسه والسجل التجاري والعماله يعني لا يتحمل المالك الجديد نقل كفالات فقط نقل  السجل التجاري ورخصه المحل مجدد الرخصه مجدده اقاماتهم ورخصهم وتامينهم  مدفوع الاجار ٦ شهور قيمه الاجار ١٢٠٠٠ ريال بالسنه يشمل الاجار سكن للعمال الموقع فرصه استثماريه ممتازه يمكن الاطلاع على الموقع والتاكد للتواصل  ,50.0,30.0,25.0,4.0,24.585079,46.783936,,,الرياض,21,حي العزيزية,502,4.0,12.0,
8093,حي-طريق-الملك-سعود-حي-النموذجية-الرياض-الرياض-5335248,محل للإيجار في حي ، طريق الملك سعود ، حي النموذجية ، الرياض ، الرياض,100000.0,"كوفي للايجار 
مجهز بالكامل
المساحة 150م 
الايجار 100 الف سنوي 
الموقع غير دقيق",150.0,16.0,0.0,1.0,24.663887,46.693047,4.75,,الرياض,21,حي النموذجية,612,1.0,150.0,
8104,حي-طويق-الرياض-الرياض-5336402,محل للبيع في حي طويق ، الرياض ، الرياض,90000.0,"تموينات للتقبيل فيها بضاعة وشغالة كويس وموقعها مميز جداً يوجد ثلاجات ومكيفات 
سبب التقبيل عدم التفرغ",40.0,80.0,,3.0,24.580732,46.57576,5.0,,الرياض,21,حي طويق,682,40.0,1.0,
8105,شارع-تمير-حي-المروج-الرياض-الرياض-5336420,محل للإيجار في شارع تمير ، حي المروج ، الرياض ، الرياض,270000.0,"محل للتقبيل 

السلام عليكم ورحمة الله وبركاته 

يوجد لدينا محل تقاطيع ( مشتقات الطبخ تكون مقطعة ومنظفة وجاهزة للطبخ ) وكذلك مستلزمات الطبخ 

المشروع لتقبيل 
الايجار متبقي عليه ايام قليلة 
يوجد بالمشروع اصول وكذلك يوجد 3 عمالة وفي حال الاستفسار اكثر يرجى التواصل معنا في الواتس اب 

السوم على الواتس اب",50.0,30.0,,3.0,24.762178,46.663006,,,الرياض,21,حي المروج,548,5.0,10.0,
8110,شارع-ينبع-حي-ظهرة-لبن-الرياض-الرياض-5336842,محل للإيجار في شارع ينبع ، حي ظهرة لبن ، الرياض ، الرياض,100000.0,"معرضين ميزانين 
المساحه 370م للايجار 

شارع ينبع 

الايجار 100

نعتذر من نشاط المطاعم والبوفيات

+966555387938


 رقم رخصة فال للوساطة والتسويق: 1100022317",370.0,40.0,8.0,4.0,24.626355,46.530511,4.6,,الرياض,21,حي ظهرة لبن,688,30.0,12.0,0.0
8111,طريق-الملك-فهد-الفرعي-حي-الصحافة-الرياض-الرياض-5337174,محل للبيع في طريق الملك فهد الفرعي ، حي الصحافة ، الرياض ، الرياض,650000.0,"للتقبيل محلات و قهوة 65 من جميع فروعها. بالمملكة. 
العقد متبقي منه 18 سنه. المحلات بمحتوياتها و انواع القهوه.


 رقم رخصة فال للوساطة والتسويق: 1100013873",500.0,40.0,2.0,2.0,24.785067,46.63562,4.17,,الرياض,21,حي الصحافة,486,20.0,25.0,0.0
8116,الرياض-حي-الحمراء-الرياض-5337949,محل للإيجار في الرياض ، حي الحمراء ، الرياض,350000.0,"للايجار محل تجاري وصاله دور اول مطله على طريق الملك علدالله مقابل مصرف الانماء في حي الحمراء 
الصاله مدخل خاص ومعها محل تحاري 
مناسبه للمطاعم او العيادات او زلمشاغل النسائيه او النوادي 
المحل 150م الصاله 450م 
كما يوجد محل اضافي ايجاره 100الف",600.0,60.0,25.0,4.0,24.769144,46.761669,3.0,,الرياض,21,حي الحمراء,416,30.0,20.0,
8117,شارع-الأمير-بندر-بن-عبدالعزيز-حي-الاندلس-الرياض-الرياض-5338092,محل للإيجار في شارع الأمير بندر بن عبدالعزيز ، حي الاندلس ، الرياض ، الرياض,90000.0,"محلات للايجار فتحتين زاويه علي شارعين
شارع الامير بندر وشارع ابو موسي الاشعري
مساحة المحلات تقريبا 90 متر
الايجار للمحلات 90 الف دفعتين
للتواصل جوال
0️⃣5️⃣5️⃣5️⃣3️⃣2️⃣1️⃣9️⃣1️⃣6️⃣📱📲


 رقم رخصة فال للوساطة والتسويق: 1100018190",90.0,40.0,11.0,8.0,24.75286,46.784173,4.46,,الرياض,21,حي الاندلس,396,10.0,9.0,0.0
8118,شارع-الملك-سعود-حي-السليمانية-الرياض-الرياض-5338100,محل للإيجار في شارع الملك سعود ، حي السليمانية ، الرياض ، الرياض,480000.0,"معارض بمساحات مختلفة تبدأ من ٢٢٠ متر في  برج سكني vip إرتفاع السقف ٦ متر  متوفر ٢٠٠٠ متر يمنع اي نشاط شيشه يتوفر مواقف

Showrooms of different sizes starting from 220 meters in a VIP residential tower, the ceiling height is 6 meters, 2000 meters are available, and no shisha activity is prohibited. AVAILABLE parking",300.0,40.0,0.0,4.0,24.678398,46.705031,4.2,,الرياض,21,حي السليمانية,468,24.0,13.0,
8119,شارع-الملك-سعود-حي-السليمانية-الرياض-الرياض-5338127,محل للإيجار في شارع الملك سعود ، حي السليمانية ، الرياض ، الرياض,352000.0,"معارض بمساحات مختلفة تبدأ من ٢٢٠ متر في برج سكني vip متوفر ٢٠٠٠ متر يتوفر مواقف 

Showrooms of different sizes starting from 220 meters in a VIP residential tower, 2000 meters are available. Parking is available",220.0,40.0,0.0,4.0,24.678633,46.705154,4.04,,الرياض,21,حي السليمانية,468,12.0,18.0,
8121,شارع-عمر-بن-عبداللطيف-حي-الرمال-الرياض-الرياض-5338213,محل للإيجار في شارع عمر بن عبداللطيف ، حي الرمال ، الرياض ، الرياض,120000.0,,5.0,50.0,0.0,3.0,24.925844,46.781563,1.0,,الرياض,21,حي الرمال,446,5.0,1.0,
8122,شارع-الأمير-سعود-الكبير-بن-عبدالعزيز-آل-سعو-حي-الملك-فيصل-الرياض-الرياض-5338289,محل للإيجار في شارع الأمير سعود الكبير بن عبدالعزيز آل سعو ، حي الملك فيصل ، الرياض ، الرياض,14000.0,"بركة ٦٦


للاي
جار  محل المساحه ٢٨ م 
السعر ١٤٠٠٠ الف ريال 

للتواصل عالارقام التاليه :-
0504619920
0550080214
0504922044
0507229033",28.0,30.0,15.0,1.0,24.771266,46.777608,4.61,,الرياض,21,حي الملك فيصل,578,4.0,7.0,0.0
8123,طريق-الأمير-تركي-بن-عبدالعزيز-الأول-حي-النخيل-الرياض-الرياض-5338509,محل للإيجار في طريق الأمير تركي بن عبدالعزيز الأول ، حي النخيل ، الرياض ، الرياض,150000.0,"محل للأيجار بحي النخيل :  
على طريق الامير تركي بن عبدالعزيز الأول
الواجهة / شرق
المساحة / 104 م٢
السعر : 150,000

                        بصمة الابداع العقارية 
0559638555 - 0558647555 - 0553918555",104.0,60.0,18.0,2.0,24.746616,46.61887,4.72,,الرياض,21,حي النخيل,596,4.0,26.0,
8125,شارع-الإمام-الشافعي-حي-المنار-الرياض-الرياض-5338619,محل للإيجار في شارع الإمام الشافعي ، حي المنار ، الرياض ، الرياض,55000.0,"محل للايجار بدورة مياه 

المساحه ٦٨ م ٤*١٧

طريق الإمام الشافعي

موقع حيووي جدا وجميع الخدمات متوفره 

موقع العقار على زاويه يتوفر مواقف 

الانشطة التجاريه المجاوره بنفس العماره
شقق سكنيه مفروشة 
سوبرماركت
مركز طب اسنان
مطعم بخاري

للاستفسار والمعاينه التواصل واتس اب
من ٤ عصرا الى ٩ مساء
ابو محمد


الايجار لايشمل الضريبه",68.0,40.0,25.0,3.0,24.714573,46.793355,4.59,,الرياض,21,حي المنار,582,4.0,17.0,
8129,طريق-الملك-عبدالعزيز-الفرعي-حي-العارض-الرياض-الرياض-5339210,محل للإيجار في طريق الملك عبدالعزيز الفرعي ، حي العارض ، الرياض ، الرياض,90000.0,يوجد معرضين تجارية في موقع ممتاز حي ( العارض ),140.0,30.0,0.0,4.0,24.905802,46.599594,5.0,,الرياض,21,حي العارض,494,10.0,14.0,
8130,حي-السلام-الرياض-الرياض-5339987,محل للإيجار في حي السلام ، الرياض ، الرياض,80000.0,"محلات للايجار سترب مول مساحة المحل 5*20 الموقع استراتيجي تقاطع طريق احمد بن حمبل مع عبدالرحمن بن عوف ومقابل محطة المترو بمسافة 10 متر عن محطة المترو 
اذا لم يتم الرد التواصل مع الاخ عبدالمحسن 0531152719


 رقم رخصة فال للوساطة والتسويق: 1100017197",100.0,80.0,0.0,5.0,24.722363,46.810951,4.78,,الرياض,21,حي السلام,464,5.0,20.0,0.0
8133,شارع-محمد-رشيد-رضا-حي-العزيزية-الرياض-الرياض-5340738,محل للإيجار في شارع محمد رشيد رضا ، حي العزيزية ، الرياض ، الرياض,70000.0,"5معارض تجارية ميزانين 
 مساحه 150 لكل معرض
موقع حيوي 
يوجد شقق فندقيه بنغس العماره
بجوار مستشفي علي بن علي


 رقم رخصة فال للوساطة والتسويق: 1100039426",150.0,60.0,0.0,2.0,24.575794,46.767252,4.75,,الرياض,21,حي العزيزية,502,7.0,21.0,0.0
8134,شارع-رقم-208-حي-ظهرة-لبن-الرياض-الرياض-5340761,محل للبيع في شارع رقم 208 ، حي ظهرة لبن ، الرياض ، الرياض,80000.0,"فتحتين للتقبيل 
فتحه عبارة عن مستودع وبالامكان استغلالها بأي نشاط 
وفتحه يوجد بها ثلاجة تبريد وتجميد 3*3 طن ونص تم استخدامها لشهرين فقط 
عقد الايجار ب 27 الف بالسنة للفتحتين ومتبقي بالعقد 4 سنوات ونص السنة 
يوجد كيمرات وشاشه 
يوجد دورة مياه بكل فتحه 
للتفاهم  ",75.0,15.0,0.0,1.0,24.611187,46.489193,,,الرياض,21,حي ظهرة لبن,688,8.0,9.0,
8137,شارع-الأمير-أحمد-بن-عبدالعزيز-حي-الورود-الرياض-الرياض-5340814,محل للإيجار في شارع الأمير أحمد بن عبدالعزيز ، حي الورود ، الرياض ، الرياض,70000.0,"معرض للايجار 
المساحة تقريبا 45م


 رقم رخصة فال للوساطة والتسويق: 1100050828",45.0,32.0,0.0,3.0,24.731982,46.678119,5.0,,الرياض,21,حي الورود,624,4.0,11.0,0.0
8139,شارع-خالد-بن-الوليد-حي-غرناطة-الرياض-الرياض-5340982,محل للإيجار في شارع خالد بن الوليد ، حي غرناطة ، الرياض ، الرياض,258000.0,"للإيجار معارض تجارية بمدينة الرياض بمركز ركنية بغلف

مساحة المعرض 308 م الايجار السنوي 258,000 ريال 

للاستفسار : 0533300964

المشروع عبارة عن مركز تجاري يقع على تقاطع شارع خالد بن الوليد مع طريق الأمام عبد الله بن سعود بحي الشهداء ويعتبر طريق الامام عبد الله بن سعود 

من أهم الشوارع التجارية بمدينة الرياض ويتميز بسهولة الوصول الى المحاور الرئيسية مثل الطريق الدائري الشرقي وطريق الملك عبد الله

مميزات المشروع:
(تصميم عصري – اطلالة مميزة – واجهات زجاجية)
(خليط مستأجرين مميز نادي رياضي رجالي- نادي رياضي نسائي – مطاعم – كافيات – مركز عذاء صحي – معارض بيع بالتجزئة) 
توفر جميع خدمات البنية التحتية",308.0,60.0,4.0,6.0,24.784188,46.747998,4.6,,الرياض,21,حي الشهداء,482,7.0,30.0,
8142,حي-السعادة-الرياض-الرياض-5341309,محل للإيجار في حي السعادة ، الرياض ، الرياض,10000.0,محل تجاري داخل سوق الخنيني,56.0,1.0,0.0,2.0,24.699067,46.853756,4.05,,الرياض,21,حي السعادة,460,14.0,4.0,
8143,حي-العزيزية-الرياض-الرياض-5341404,محل للإيجار في حي العزيزية ، الرياض ، الرياض,100000.0,"معرض من فتحتين ميزان

الميزان مساحته 280",368.0,30.0,,3.0,24.570478,46.770828,5.0,,الرياض,21,حي العزيزية,502,11.0,33.0,
8146,الرياض-حي-ظهرة-لبن-الرياض-5341551,محل للبيع في الرياض ، حي ظهرة لبن ، الرياض,250000.0,"محل للوجبات السريعة للتقبيل 
عبارة عن فتحتين بكامل الاجهزة للتقبيل 
الموقع مميز 
سبب التقبيل لعدم التفرغ",128.0,30.0,,3.0,24.640673,46.557632,,,الرياض,21,حي ظهرة لبن,688,8.0,16.0,
8148,شارع-ابي-جعفر-المنصور-حي-اليرموك-الرياض-الرياض-5341641,محل للإيجار في شارع ابي جعفر المنصور ، حي اليرموك ، الرياض ، الرياض,190000.0,"🏘️ضاحية الشرق للعقارات🏘️
👇👇تقدم
🔺محلات للايجار بشارع ابو جعفر المنصور
🔺المحلات ع زاويه شرقيه جنوبيه 
🔺المساحه ٢١٦م تقريبا 
🔺٦ فتحات غير قابله للتقسيم
🔺غرفه وسيعه مع حمام 
💡السعر👈👈 ١٩٠ الف 👉👉
0553.505033",216.0,51.0,7.0,4.0,24.805521,46.774049,4.19,,الرياض,21,حي اليرموك,634,20.0,10.0,
8150,شارع-الخرج-الجديد-الرفاع-الرياض-5342038,محل للبيع في شارع الخرج الجديد ، الرفاع ، الرياض,250000.0,"سوبر ماركت لـتقبيل جاهزز 

فمحطه ع طريق الرياض الخرج 

تواصل : 0538170656


 رقم رخصة فال للوساطة والتسويق: 1100057030",300.0,100.0,,1.0,24.324314,47.155647,4.74,,الرياض,21,حي ام الشعال,642,25.0,12.0,0.0
8152,شارع-الأمير-سلطان-بن-عبدالعزيز-حي-العليا-الرياض-الرياض-5342198,محل للإيجار في شارع الأمير سلطان بن عبدالعزيز ، حي العليا ، الرياض ، الرياض,579700.0,"معارض للايجار بحي العليا 

5 فتحات نظيفه ومكيف مركزي 

المطلوب للمتر 850 قابل للتفاوض 

مكتب البكر للعقارات 
ابوعصام 
0502205812",682.0,30.0,25.0,1.0,24.692226,46.693382,4.36,,الرياض,21,حي العليا,506,30.0,22.0,
8153,حي-العليا-الرياض-الرياض-5342202,محل للإيجار في حي العليا ، الرياض ، الرياض,1125000.0,"معارض بحي العليا شارع ال30 الامير سلطان 

الواجهه جنوبيه مقابل البنك الاهلي من الشمال زاوية 

الواجهه كلها فتحات قزاز 

المطلوب للمتر 1500 قابل للتفاوض 

مكتب البكر للعقارات 
ابوعصام 
0502205812",750.0,30.0,28.0,4.0,24.69656,46.683975,4.36,,الرياض,21,حي العليا,506,30.0,25.0,
8154,شارع-ثعلبة-بن-سعد-الخزرجي-حي-العارض-الرياض-الرياض-5342300,محل للبيع في شارع ثعلبة بن سعد الخزرجي ، حي العارض ، الرياض ، الرياض,100000.0,"للتقبيل مطعم جاهز تقييمه 5/5 كل الحسابات موجوده دخله 2300 الي3300 بقي من ايجاره 3شهور وسعر الايجار 58 الف فتحتين

مساحه المحل / 120 متر 
عدد الفتحات / فتحتين 
عدد العمال / أربعة 
الرواتب 
الطباخ /3000 آلاف ريال 
مساعد طباخ 2000 ريال
عامل النظافة /1300 ريال 
المحاسب الاداري /2500
رواتب شاملة البدلات 
ايجار المحل / 58 الف في السنة .
الله الموفق


 رقم رخصة فال للوساطة والتسويق: 1100037543",120.0,34.0,,1.0,24.880796,46.627407,4.8,,الرياض,21,حي العارض,494,12.0,10.0,0.0
8162,شارع-تبوك-حي-ظهرة-لبن-الرياض-الرياض-5343082,محل للإيجار في شارع تبوك ، حي ظهرة لبن ، الرياض ، الرياض,18000.0,"شارع تجاري 

خدمات ..
بنك راجحي 
سوبر ماركت بندة

لتواصل / 0539116616


 رقم رخصة فال للوساطة والتسويق: 1100011247",25.0,40.0,4.0,3.0,24.629251,46.539108,3.86,,الرياض,21,حي ظهرة لبن,688,4.0,6.0,0.0
8163,طريق-الدمام-الفرعي-حي-غرناطة-الرياض-الرياض-5343326,محل للإيجار في طريق الدمام الفرعي ، حي غرناطة ، الرياض ، الرياض,65000.0,"مكتب للايجار بحي غرناطة 
علي طريق الدمام
 المساحة ١٠٠متر 
العمارة مزوده بالكاميرات 
والامن ٢٤ ساعة
دفعتين ٦٥٠٠٠ ريال 
دفعه ٦٠٠٠٠ ريال",100.0,100.0,8.0,1.0,24.806869,46.757124,3.0,,الرياض,21,حي غرناطة,704,1.0,100.0,
8164,شارع-الامير-سعود-بن-محمد-بن-مقرن-حي-الندى-الرياض-الرياض-5343558,محل للإيجار في شارع الامير سعود بن محمد بن مقرن ، حي الندى ، الرياض ، الرياض,2000.0,للايجار محلات تجارية بمساحات  مختلفة داخل مجمع تجاري وخارجها,300.0,10.0,3.0,2.0,24.803032,46.694623,,,الرياض,21,حي الندى,598,16.0,25.0,
8165,شارع-الحكم-المستنصر-بالله-حي-الخليج-الرياض-الرياض-5343660,محل للإيجار في شارع الحكم المستنصر بالله ، حي الخليج ، الرياض ، الرياض,10000.0,"للايجار محل
مساحه التقريبي ٢٨ متر
المتوفر اربع فتحات 
شارع الحكم المستنصر باالله 
للايجار اي نشاط مع العلم فيه ست فتحات مواجره 
فتحتين مغسله 
فتحتين صيدليه 
فتحتين مخبز
للتواصل  اتصال او وات ساب 
٠٥٠٦٣٩١٠٠٠


 رقم رخصة فال للوساطة والتسويق: 1100016129",20.0,30.0,14.0,3.0,24.765646,46.795226,4.33,,الرياض,21,حي الخليج,422,20.0,1.0,0.0
8166,حي-الصحافة-الرياض-الرياض-5343671,محل للإيجار في حي الصحافة ، الرياض ، الرياض,1500000.0,"معرض كامل للإيجار المساحه 805 م 
مشطب جديد جاهز تكييف ومطبخ ودورات مياه .
في حالة عدم الرد ارجو ارسال رسالة وتساب وسيتم التواصل معكم بإذن الله .",805.0,60.0,6.0,1.0,24.817477,46.640272,4.0,,الرياض,21,حي الصحافة,486,20.0,40.0,
8167,طريق-صلاح-الدين-الايوبي-حي-الملز-الرياض-الرياض-5343847,محل للإيجار في طريق صلاح الدين الايوبي ، حي الملز ، الرياض ، الرياض,120000.0,"يتوفر لدينا معرض للإيجار
بحي الملز - ع شارع الجامعه.
المساحه ٢٠٠م


 رقم رخصة فال للوساطة والتسويق: 1100000894",200.0,40.0,15.0,2.0,24.664533,46.731985,4.67,,الرياض,21,حي الملز,568,10.0,20.0,0.0
8170,طريق-الصحابة-حي-المونسية-الرياض-الرياض-5344176,محل للبيع في طريق الصحابة ، حي المونسية ، الرياض ، الرياض,75000.0,مكتب للتقبيل محهز بالكامل سبب التقبيل الانتقال لموقع اخر,120.0,61.0,15.0,3.0,24.828257,46.769775,3.0,,الرياض,21,حي المونسية,590,7.0,17.0,
8172,شارع-عمر-بن-أبي-بكر-حي-عكاظ-الرياض-الرياض-5344377,محل للإيجار في شارع عمر بن أبي بكر ، حي عكاظ ، الرياض ، الرياض,15000.0,"يوجد لدينا ٦ محلات للايجار مساحة المحل الواحد ٤٨ 
الموقع ممتاز",48.0,29.0,5.0,2.0,24.51158,46.687286,5.0,,الرياض,21,حي عكاظ,698,4.0,12.0,
8173,حي-ظهرة-لبن-الرياض-الرياض-5344571,محل للبيع في حي ظهرة لبن ، الرياض ، الرياض,750000.0,"لبن
  كافيه للتقبيل جميع المكاين والاجهزه من اعلا جوده مجهز بالكامل
الكافي كل شي فيه على اعلا مستوى تكلفت الانشاء والتجهيز مليون و 50 الف
سبب البيع ماخارج معاي لاني ماعرفت اشغله صح وانا ماني متفرغ له ويحتاج لتسويق بشكل ممتاز الكافي تقييمه عالي وعملاه مستمرين ودخله من 60 الف الى 95 الف شهرياً حسب التسويق
التواصل واتس اب
هذا والله الموفق",180.0,100.0,,3.0,24.637918,46.573441,,,الرياض,21,حي ظهرة لبن,688,6.0,30.0,
8174,شارع-اللؤلؤة-حي-العارض-الرياض-الرياض-5344582,محل للبيع في شارع اللؤلؤة ، حي العارض ، الرياض ، الرياض,35000.0,"محل للتقبيل مجهز بجميع الديكورات والانارة وكذلك السباكة
موقع المحل على شارع تجاري حيوي ونشط جدا
يوجد دورة مياه داخل المحل ومجهزة بالكامل
النشاط الحالي حلويات
متبقي عالايجار ثلاثة أشهر
متوفر عدد ثلاجتين
مكيف سبيلت 24
نظام كاشير متكامل
كاميرات مراقبة
نظام باركود
لوحة محل جاهزة

سعر التقبيل مع الاجهزة 50 الف ريال 
سعر التقبيل بدون اجهزة 35 الف ريال

موقع العقار على شارع اللؤلؤة بحي العارض

العرض حصري لدى مكتب أبيات نجد العقارية
للاستفسار/     ابومحمد",50.0,36.0,5.0,1.0,24.861145,46.627872,5.0,,الرياض,21,حي العارض,494,5.0,10.0,
8179,طريق-الامير-محمد-بن-سلمان-بن-عبدالعزيز-حي-الربيع-الرياض-الرياض-5344941,محل للبيع في طريق الامير محمد بن سلمان بن عبدالعزيز ، حي الربيع ، الرياض ، الرياض,220000.0,"مطعم على طريق الامير محمد بن سلمان
 مجهز ومؤثث بالكامل للتقبيل 

ايجار المعرض 150 الف غير شامل الضريبة
يستحق الايجار في 1 / 7 / 2023

المبلغ المطلوب للتقبيل هو 220 الف


 رقم رخصة فال للوساطة والتسويق: 1200011375",100.0,80.0,4.0,4.0,24.78167,46.647945,4.67,,الرياض,21,حي الربيع,440,6.0,16.0,0.0
8180,شارع-محمد-بن-شعيل-حي-المنصورة-الرياض-الرياض-5345052,محل للإيجار في شارع محمد بن شعيل ، حي المنصورة ، الرياض ، الرياض,20000.0,محل تجاري للايجار,50.0,36.0,25.0,1.0,24.606296,46.743431,5.0,,الرياض,21,حي المنصورة,584,5.0,10.0,
8181,طريق-الامير-محمد-بن-سعد-بن-عبد-العزيز-حي-العقيق-الرياض-الرياض-5345572,محل للإيجار في طريق الامير محمد بن سعد بن عبد العزيز ، حي العقيق ، الرياض ، الرياض,100000.0,"محل للايجار بموقع حيوي و ممتاز على طريق الامير محمد بن سعد ( الخير سابقا )

- الموقع حيوي جدا وقريب جدا من البوليفارد 
- مناسب لأنشطة الشاي والقهوه والانشطه الخفيفه 
- يتوفر مستودع خلفي للموقع
- امكانية وضع جلسات خارجية بتصريح من البلديه
- الموقع جاهز من حيث الاناره والتكيف المركزي والديكورات وانظمة السلامة 

الايجار غير شامل الضريبة علما بأن الضريبه مسترده

* اتمنى بأن يكون التواصل عبر الواتس اب",40.0,30.0,,8.0,24.771996,46.620396,,,الرياض,21,حي العقيق,504,4.0,10.0,
8183,شارع-المدينة-المنورة-حي-الصناعية-الرياض-الرياض-5345765,محل للإيجار في شارع المدينة المنورة ، حي الصناعية ، الرياض ، الرياض,1000.0,"معرض تجاري على طريق المدينة تتميز القيصرية بتواجد شركات و تجار صناعة الزجاج و الاستانلس ستيل.  

لتواصل  ",75.0,60.0,,1.0,24.640114,46.752472,,,الرياض,21,حي الصناعية,490,4.0,18.0,
8185,حي-طويق-الرياض-الرياض-5345805,محل للبيع في حي طويق ، الرياض ، الرياض,65000.0,"السلام عليكم ورحمة الله وبركاته
65.000 هذا اجار المحل في السنه فتحتين مع المعمل
طبعآ تقبيل 75 الف مقابل الديكور وخمس مكائن خياطه واربع طاولات مكائن وحباكه وكاويه ومكبس واربعه مكوى صغير حق الخياط واثنين مكابس حق الزرار الحديد والمحل جاهز من الى وعند المحل مستلزمات رجاليه ومحل رياضه واثنين خياطين وبتوفيق  ",96.0,60.0,10.0,1.0,24.574039,46.537441,,,الرياض,21,حي طويق,682,8.0,12.0,
