,place_id,isLoved,rated1,rated2,rated3,rated4,rated5
999,ChIJG4TUq2uXNz4R6VVmr4P2y4o,0,0,0,2,4,3
1000,ChIJG4rCO9EPNT4Rvjo5FEVxKCo,0,1,0,0,2,3
1001,ChIJG508DgnjST4RwvOi9zFBeX0,0,0,0,1,0,4
1002,ChIJG5IJFvYFLz4RcC4IE9IFpJs,0,0,0,0,2,4
1003,ChIJG5PizOD7ST4RAxOegVA01zA,0,1,1,0,1,1
1004,ChIJG6zGm5rjLj4RqPtslG8-29I,0,0,0,4,0,2
1005,ChIJG8LSoLEJLz4RZ5geOlYdahY,1,2,0,0,0,1
1006,ChIJGQI_2MH9ST4RXLNg5RxJSMs,1,1,0,1,1,4
1007,ChIJGQdmSX3jST4RigyeO4J_jHY,1,1,0,1,1,3
1008,ChIJGRRd_q__Lj4R8dlWFKLsaD8,1,2,2,1,1,0
1009,ChIJGRjr-QwdNj4RS4mtEAkimaY,1,5,2,0,0,1
1010,ChIJGRn3cAHlLj4R1BMGq6XnNvo,1,0,0,1,3,4
1011,ChIJGSebJJyRNz4RLythPY8kYlk,1,3,1,0,0,3
1012,ChIJGSt8E8SQNz4R91VeEvweOPc,0,0,0,0,1,4
1013,ChIJGToy-pj9Lj4RXV3SN4AY9RA,0,2,0,1,1,4
1014,ChIJGV8LwRPbST4Rfj0rco0zidY,1,2,1,1,0,4
1015,ChIJGVyegDkDLz4RFrHaOCEyHM8,1,2,0,2,2,2
1016,ChIJGXiCx4oZLz4RbdjmlqE9hws,1,3,0,0,3,1
1017,ChIJGYPxcKmrLz4RaYKoyN3cZYI,1,3,0,1,1,1
1018,ChIJGYQ7bf39Lj4Rglkjr6vSewI,1,1,0,1,3,1
1019,ChIJG_5XI9CnLz4Re2vUqP5GVms,0,0,0,1,0,1
1020,ChIJGbE59fQELz4R_6ntEX1G2Dg,0,0,1,1,2,2
1021,ChIJGbtxG1D9Lj4RdDcwaX3_emk,0,0,1,1,2,3
1022,ChIJGcdASZT9Lj4Ry6OIeOtNBV8,0,2,0,0,0,4
1023,ChIJGdAhsUr7ST4R4iqv6H3ZPao,0,0,1,0,0,5
1024,ChIJGdE_2kP7ST4R3nZ56gnrbfo,0,0,0,1,3,3
1025,ChIJGdqmk7LvST4RPUhbBGgle0Y,0,2,0,0,3,1
1026,ChIJGe2tl2QaLz4RwnVkZo55_Hs,0,0,0,1,2,3
1027,ChIJGeAI7T0FLz4R6APbAVTqukc,0,1,0,1,3,2
1028,ChIJGeME5cf9ST4RfI6YlAM19rg,0,2,0,0,2,3
1029,ChIJGfG2mabjLj4R_ZAwz3CpwI8,0,1,0,2,1,4
1030,ChIJGfL0d_EDLz4RZ_zG5PCuG5A,0,3,0,0,0,3
1031,ChIJGfP4I8scNj4RDdhshjBM3gw,0,0,0,0,0,6
1032,ChIJGfrXkjUPNT4R7EdfuQhCAG0,0,3,0,0,2,0
1033,ChIJGw9v2RTrNz4Rywx8lkrSfxw,0,1,0,0,2,4
1034,ChIJGwBoMUgdLz4Ri1g-mQ_DIr0,0,1,0,1,0,5
1035,ChIJGwGadkLjLj4RmYIfFUR_Fj0,0,2,0,0,0,5
1036,ChIJGwUvEG-XNz4RzqPcYCQe6qw,0,2,0,0,0,5
1037,ChIJGx8otEnDST4RCXEuXZxnLws,0,0,0,0,0,5
1038,ChIJGxuiJCwFLz4Rdx2bhK69ILg,1,0,0,4,0,1
1039,ChIJGyNRCM79ST4RdXtzr7U7a4k,1,0,0,0,2,4
1040,ChIJGysZ-VoDLz4RgMNRGAhu2hQ,1,0,1,2,0,4
1041,ChIJGyx0jOH_Lj4REvksdhDk6xk,1,1,0,0,1,5
1042,ChIJGzweX1MBLz4RYobTDjReW5E,1,2,0,0,0,6
1043,ChIJGzxbCDwFLz4RSVD6mRh5X5k,1,0,0,4,1,5
1044,ChIJH-3v71IOLz4RezkTvbVIJQk,0,0,0,0,1,7
1045,ChIJH-y8Pd4ONT4RDw34WmvFHu0,1,1,0,2,0,2
1046,ChIJH0wiSB8HLz4RypQo0PSvjl8,1,1,0,1,3,4
1047,ChIJH1JLbH_pST4RkkJBnfxUtvo,1,0,1,1,1,6
1048,ChIJH29-sUMbLz4RdBgLdHO_lEQ,0,0,0,1,2,7
1049,ChIJH2JL5ewPNT4R2yaarxWW4Bg,0,4,0,1,0,2
1050,ChIJH2RZzeADNj4R-oIsgNwomNU,0,1,1,1,3,1
1051,ChIJH2mv_QfjLj4RWeX9L6JPeYQ,0,1,1,0,4,4
1052,ChIJH2toBSv7ST4Rhm_ecnoD77Q,0,0,0,0,0,4
1053,ChIJH4tKyAACNj4RSR-FihIJpfc,0,1,0,1,1,2
1054,ChIJH53_kEntNz4RvgGRziyt1iU,0,1,0,1,0,3
1055,ChIJH6PG0oYPNT4R9PI0oWihrCk,1,5,1,0,1,0
1056,ChIJH7NTpWvpST4Ra4PeYNmiBog,1,1,0,1,0,3
1057,ChIJH7_pSXb8ST4RyPERjmnH1lo,1,3,0,2,0,3
1058,ChIJH7vnURb9ST4RW8T5fvWAC18,1,2,1,0,1,4
1059,ChIJH8ufv-PjLj4RpCIlZgp4cFY,1,0,1,1,3,4
1060,ChIJH9JnJkD9Lj4RuGizVrguFbE,0,0,0,0,0,5
1061,ChIJH9YdPwPtNz4RjDEgQY9NA3k,0,0,0,0,1,4
1062,ChIJH9jZqLXiST4RE6lSQY3jrfE,0,1,1,1,0,3
1063,ChIJHRRHvYzjLj4RfO5imLFCk3E,0,1,0,1,0,5
1064,ChIJHS7ZPq0dLz4R3CPFU3iDIL4,0,0,0,1,3,6
1065,ChIJHSK1nRbDST4RHTkvuQe74T8,1,3,0,2,1,3
1066,ChIJHSMmyq8DLz4Rfvtyp1U6T_0,0,1,0,1,0,2
1067,ChIJHSQ5sVP8ST4ROXPxQlGPXLk,0,0,0,0,4,1
1068,ChIJHSl2i6ofLz4Rdb2b5zkMmeQ,0,0,0,0,1,6
1069,ChIJHTnWDoHlLj4RNqkzm6YM_1Q,0,0,1,0,1,7
1070,ChIJHTo75mwaLz4RTbO2dTGyHRA,0,4,0,0,2,2
1071,ChIJHVMiFxP-ST4RVcVNroH1k68,1,0,1,1,0,3
1072,ChIJHW6SEfwRNT4R0tpxgU50mHM,1,0,0,1,2,4
1073,ChIJHW6eVBoPLz4Ri2NOpRBJ22o,1,1,0,2,0,2
1074,ChIJHW7VF4b9ST4RM4daYaNMhiM,1,0,1,0,2,3
1075,ChIJHWLE277lST4ROMdN7xr9NBw,1,0,1,0,3,4
1076,ChIJHX6doJAfNj4RIUr0s7kT6Vc,1,2,0,1,0,2
1077,ChIJHXXgX9UBLz4RsHHssWiPf6Y,1,0,0,1,1,7
1078,ChIJHXedBWsRLz4Rg1Ej6BV0deI,1,0,0,0,1,4
1079,ChIJHZ1fHHahLz4RLBnpYXIPwuE,1,1,0,2,0,2
1080,ChIJHZSkg5odLz4RkrWOTyXvsMg,1,5,1,0,0,0
1081,ChIJHZcDVvDsNz4RXVQVQKqIdxw,0,0,0,2,0,4
1082,ChIJH_4xjmigNT4RMDeIWt8L2GE,1,1,0,3,1,0
1083,ChIJH_TsG6fjLj4RPmf6ojnZCaM,1,0,1,0,4,1
1084,ChIJH_gec1rdST4RLxvRKQrIiNk,1,4,0,0,0,3
1085,ChIJH_mEwVXDST4RUigLXUxolGI,1,1,0,0,1,4
1086,ChIJHamBUBv3Lj4Rn7wlTRmKn5A,1,1,0,0,0,2
1087,ChIJHbEu2O7jST4RDuTv9g7cYBE,1,1,0,1,2,5
1088,ChIJHbSZtTP7ST4RtAmQN-O8wDM,1,0,2,2,1,3
1089,ChIJHcLWFnz_Lj4Rk6XW_9ewC5M,1,1,0,0,0,5
1090,ChIJHf0F5nMFLz4RlRaVwEz7KX8,1,1,0,0,1,5
1091,ChIJHf8FcN6hNT4RZ6o693nHjek,1,0,0,2,1,0
1092,ChIJHwOkiHkDLz4Rw9s3NxGe7fI,1,0,0,1,1,4
1093,ChIJHw_iUvihNT4RM-OI5ufeOrM,1,1,0,0,0,1
1094,ChIJHxJXXzbiLj4RwbyAfSINsh0,1,3,0,1,2,0
1095,ChIJHyYYBEf9Lj4RSe2PREUFEF0,1,3,0,1,1,4
1096,ChIJHyfiLG-RLz4R3CATkwfMEOQ,1,3,1,0,0,5
1097,ChIJHzT7ZG0dLz4RtXKqDFbrERE,1,0,0,1,1,7
1098,ChIJHzgZAUf9ST4Rg8Vc0zkWc78,1,2,0,1,3,1
1099,ChIJI-EOunT9ST4Rs9Xx1IcbUig,1,2,0,0,0,0
1100,ChIJI-ZVjGXdST4RCjFh0nwO83I,1,3,0,1,0,0
1101,ChIJI-hsb1X9ST4RMZ3aEiwuZkk,1,2,1,0,0,2
1102,ChIJI00JokwbLz4RKPwa1nyaCaI,1,0,0,1,2,3
1103,ChIJI0SlUtACLz4RSNSjSof0040,1,2,0,0,1,5
1104,ChIJI1ZvtdCTNz4ROIUQltdVOZo,1,2,2,0,0,5
1105,ChIJI2PQb8X_Lj4RhP4rlpg1em8,1,0,0,2,1,5
1106,ChIJI2SmBWHpST4RZFpp-vXk-TY,1,0,0,1,3,3
1107,ChIJI3h5VFoDLz4Rm4NMXC9LNuI,1,1,2,2,0,2
1108,ChIJI3kxkRyrLz4RFM5t0lZ0Ah8,1,4,1,1,2,1
1109,ChIJI3lVzar9ST4Ra7OSLunoW_8,1,0,0,0,1,7
1110,ChIJI3r4fnoALz4REULleRuvclw,1,0,2,0,1,3
1111,ChIJI4Ua2y_9ST4RxcAJ2EqwNgU,0,0,0,0,0,9
1112,ChIJI4pEYfKpLz4RhcVrv-YXKrY,1,1,0,0,1,4
1113,ChIJI5YrtLTkST4RepWtfUqLrDw,1,1,0,1,2,5
1114,ChIJI5a3IyvbST4RPiAjrCcIyD8,0,0,0,0,0,1
1115,ChIJI5gtSoz9Lj4R5_yToidWJWo,1,2,1,0,1,4
1116,ChIJI6AgwvbtNz4RwSSdPpDCJ6E,1,4,0,1,2,2
1117,ChIJI8NsbGsPLz4RcTLo9BfrisM,1,0,2,1,1,1
1118,ChIJI8ZFbIsdLz4R92OHQht93zw,1,1,0,1,0,2
1119,ChIJI8wloyySNz4RahqXJgLIPTw,1,1,1,1,3,2
1120,ChIJI9BzSBYJLz4RNSDAzhLtEsE,1,2,0,1,2,4
1121,ChIJI9GfG_zpST4RotWjKwWoKVA,1,2,0,1,2,4
1122,ChIJI9bKuC7_Lj4RBKDETL2MJ2U,0,0,0,0,1,0
1123,ChIJIQ9Cae4HLz4RCX-EdLRDQk0,0,1,0,1,1,5
1124,ChIJIRfRqJPpST4RVCitEOmcL38,1,0,0,0,1,8
1125,ChIJIS4YqA37ST4RadNx_Hz0KEc,0,0,0,0,0,2
1126,ChIJISCnkxfjST4RPfcLvtIjWRk,0,1,0,1,1,6
1127,ChIJISGjfgnbST4RoJ3QaKdnCfk,0,2,0,0,2,4
1128,ChIJISZvGzYDLz4R2QxVoCPQ4x8,0,0,1,2,0,5
1129,ChIJISdQdsWXNz4RXqU1S3AUECQ,0,2,0,2,1,1
1130,ChIJIT0418HjLj4RyiGYQvqZVEw,0,2,0,0,1,6
1131,ChIJITVSsPQDLz4RIORpr1383vQ,1,0,0,1,0,7
1132,ChIJITdZSwcCNj4Rb8g8r3eZpXw,0,2,0,0,0,3
1133,ChIJIV25uKn_Lj4R9RaXBs9Jh9U,0,1,1,0,0,3
1134,ChIJIVzExE8DLz4RgUVp5AlRXV0,0,3,2,1,0,3
1135,ChIJIW2-fs0PNT4RhsR7wZZaMog,0,1,0,1,3,3
1136,ChIJIWjC6kqRNz4RRzQDiNuqvn8,0,2,1,2,1,2
1137,ChIJIX2x3LABLz4Rb9RfHxK3s6o,0,0,0,1,0,8
1138,ChIJIXuXLtcALz4RpKdFAxxaf_0,0,3,1,1,2,2
1139,ChIJIYTgQ339Lj4RSodMpsM_EWs,0,4,0,0,1,4
1140,ChIJIYf5mZ-VNz4R1dpcfcbUmPc,0,1,0,4,1,0
1141,ChIJIYfi24ARLz4R9lD7NSVK874,0,3,0,0,0,2
1142,ChIJIYrcX-r9Lj4R7nnJzg-IdMg,0,4,0,0,0,5
1143,ChIJIYzPkLvpST4R7aX46vgBIXE,1,0,0,0,2,5
1144,ChIJI_eayEkPNT4RRQrDX-KzBSI,1,0,1,0,3,4
1145,ChIJI_rkSkbbST4R1jYmcGEawww,0,0,0,0,1,4
1146,ChIJIaIxZf0DNj4RzSZ-rdoNzjY,0,0,0,0,0,7
1147,ChIJIaf-pnwDLz4R0xBtYVtYy04,0,1,0,1,2,4
1148,ChIJIbvvuuQBLz4Rv_cu6uryn6s,1,1,0,0,1,3
1149,ChIJIc0XmKrvLj4RVv1OZr_aXNY,1,0,0,0,0,9
1150,ChIJIcM9qaT9ST4RnSbPKxecspA,1,0,2,1,0,4
1151,ChIJIcy3TX_lST4RjeGJYJFYdQ4,1,0,0,0,1,8
1152,ChIJIdtyqDbtNz4R4TA1ghq7Ics,1,0,0,0,0,2
1153,ChIJIeFKvMz9Lj4R5iP3-krjarI,1,0,0,1,0,1
1154,ChIJIeXGoboBLz4Rs251nZfi69k,1,3,1,0,0,4
1155,ChIJIfXczVYDNj4RgHL8GyPpfYk,1,0,0,0,0,1
1156,ChIJIfZ5iaC9Nz4R1ectxyfaq6M,0,0,1,1,4,2
1157,ChIJIwWl8s79ST4Rdj-u9UhJpGQ,1,1,2,1,1,1
1158,ChIJIwdrmkoQLz4R0qMaxPqqlVE,1,1,0,1,3,5
1159,ChIJIwedXyUPNT4RS-mvgWiPWfI,1,1,0,0,0,4
1160,ChIJIwhasQX9Lj4RSPP_4Ll3F0U,1,3,0,1,1,3
1161,ChIJIwqNsfIHLz4RDuidwbPExho,0,0,0,0,0,8
1162,ChIJIwsPcNfiST4RPTWzz1Td_jw,0,2,1,1,0,3
1163,ChIJIxG1jnTDST4Ra3Myu-PmVRE,0,0,0,0,1,8
1164,ChIJIxRV79vjLj4RprpBaBd0KMg,0,0,0,0,3,6
1165,ChIJIxmbX0CXNz4RU7IjkcxVgHs,0,1,1,1,1,5
1166,ChIJIxqsLBoQLz4Rgbw6IcdhJVk,0,0,0,1,1,6
1167,ChIJIyUov6X9ST4RCZBY0lIYTbg,0,1,0,1,0,3
1168,ChIJJ-9xXZ3_Lj4R9b__4gABzR4,0,1,0,1,1,4
1169,ChIJJ-YMsDLmST4R3l6cBCQLpi8,1,1,0,0,1,5
1170,ChIJJ-f_QHcPLz4RiyGdoAp9wq0,1,0,0,2,2,2
1171,ChIJJ0XBsEf9ST4RAE7KPfVFuHA,0,0,0,0,0,1
1172,ChIJJ2L0S0fjLj4RT9Xb-3_O5ls,0,3,0,0,0,3
1173,ChIJJ2T1S9QTLz4RfsBnT08F2v4,0,2,0,0,1,3
1174,ChIJJ3q0qcfiLj4RQ_9wA2xJZ0g,1,3,0,0,3,3
1175,ChIJJ3qpZx_mST4RCRvOdntIZA0,1,1,1,0,0,5
1176,ChIJJ4k3OhkdLz4RJOedIcOV9cY,1,0,0,1,4,2
1177,ChIJJ5aH6ggGLz4Ror_gm2ZSB78,1,2,0,0,2,2
1178,ChIJJ5ih-NPjST4RJQhKwWFJJ_Q,1,0,0,1,2,5
1179,ChIJJ5p8wR6XNz4Rk4uXjYiLABM,1,1,0,1,1,2
1180,ChIJJ5p9ukwONT4RLrA7y3XifcY,1,1,0,0,0,7
1181,ChIJJ6GMdNShNT4R-Ig0t1a3cq8,1,2,0,1,0,0
1182,ChIJJ6kgJnz9Lj4R7a1GlZcff28,1,3,0,1,0,1
1183,ChIJJ7opkVH9Lj4RbBy4UQztDfc,1,0,0,1,2,6
1184,ChIJJ8NFeNfrLj4RLGZaNchHPGQ,1,0,0,0,1,0
1185,ChIJJ9K0tZDpST4RGsmZaZwn0Js,0,0,0,1,3,5
1186,ChIJJ9zbVdPjLj4RAizhx1IFK7M,0,1,0,0,2,4
1187,ChIJJQgvjtIPNT4RoLZUKVhD520,0,1,0,0,1,5
1188,ChIJJRmsIJcRNT4RKuR5oU-ObrY,0,0,0,1,1,5
1189,ChIJJS6MXQ_lST4RruRmKLXNe9s,0,0,1,1,2,3
1190,ChIJJS6XB04BLz4RNjCcToot72I,0,1,2,2,2,1
1191,ChIJJSSaXNMcLz4RJmrTKmjEu70,1,3,0,0,0,5
1192,ChIJJSY1WUsDLz4Rc40acOsXySk,1,0,0,0,0,7
1193,ChIJJSmxOw8JLz4RnP9K-BfTqcU,0,0,0,0,1,4
1194,ChIJJT6_KvfrNz4RkjkwPrbEKo0,0,1,1,0,2,2
1195,ChIJJUDBk_UBLz4R4M1z0UcOIHo,1,2,0,0,0,6
1196,ChIJJUgNDFzjST4RnbYanR36z1s,1,2,0,0,1,5
1197,ChIJJV-ZfdwDLz4RX7067JzXQP0,1,0,1,1,1,4
1198,ChIJJVTZ9NWXNz4Re0MRSw1IkQ8,1,0,2,0,2,1
1199,ChIJJVyCkferLz4Rnx4div9CNVQ,1,1,1,1,0,3
1200,ChIJJW6o073tNz4RDEtdI0vb7kE,1,0,0,0,2,6
1201,ChIJJWKGlsj8ST4RGwgGZ6XuYUM,1,3,0,0,1,2
1202,ChIJJX53KCqRNz4RJGoB8Xjykgk,1,0,1,1,1,4
1203,ChIJJXCPVp0DNj4RcLeUlTByZ_w,1,0,1,0,0,1
1204,ChIJJXDrRBqxNz4Rd9mFBP7vjZo,0,0,0,0,1,0
1205,ChIJJXla9dn9Lj4RTRQgYy2jnHo,0,4,0,1,1,1
1206,ChIJJXzNdlyhNT4RbgZLYR0T-xw,0,0,0,0,2,2
1207,ChIJJYjPdACpLz4RsxCDsqKa2KE,0,2,0,2,1,1
1208,ChIJJ_4b0BroST4RwOZnP9cYENA,0,1,0,1,1,3
1209,ChIJJ_MDojX8ST4RSXgzjFRt4BM,0,0,0,2,2,5
1210,ChIJJ_lTPCKXNz4R9pe_vg4zlJs,0,4,0,1,0,1
1211,ChIJJa1RNp4PNT4RO_kxh0EwcHQ,0,0,1,1,3,4
1212,ChIJJbaTpsuVNz4RT8WDQmdX8lI,0,2,0,0,2,3
1213,ChIJJboQwEYFLz4RUa3bUGyqH7g,0,0,0,1,0,4
1214,ChIJJc6ffFXDST4Rc0Gy4Ryjmcs,0,3,1,0,0,3
1215,ChIJJdAIRjOXNz4ReEuG5jNKjvw,0,1,0,0,0,6
1216,ChIJJeN-EE0RNT4RKXq06IMCX9s,1,1,0,2,1,4
1217,ChIJJf8XbmegNT4R_tXzinu5qlo,1,1,0,0,0,1
1218,ChIJJfUu1HwELz4RenBnDAsPXc0,0,1,0,1,2,1
1219,ChIJJfYEQ7b7ST4RXu3J7YrRZJs,0,0,0,0,5,3
1220,ChIJJyAZ_Gr9Lj4R-IUHkP0gI-4,1,2,1,2,0,3
1221,ChIJJzrwIwbpST4RPEHjENgraiA,1,1,0,0,0,6
1222,ChIJK-Owxr0DLz4RQVnHGeOVjkM,0,0,0,0,0,6
1223,ChIJK-WCRoUTLz4RhI7o-HY9R9U,0,3,1,0,0,1
1224,ChIJK0C9Nw_9Lj4RGXkAhqeDtLc,0,0,1,1,1,3
1225,ChIJK0UgvYEBLz4RCJ6aCZJTIQw,0,0,0,0,0,2
1226,ChIJK0m0cfyhNT4R4Qzvm_jK_Lk,0,0,0,0,1,4
1227,ChIJK0xpX1scLz4RGL1mkfEi6sE,1,3,0,0,1,4
1228,ChIJK2QuCDPlST4ROHrEiaYE1Co,1,2,1,0,0,3
1229,ChIJK2iuvPW9Nz4RWeNufusXWxg,1,1,0,1,1,3
1230,ChIJK2tw6SUPNT4RmJuplWWK2ew,1,0,1,1,1,3
1231,ChIJK3DsD56hLz4R_1XGoXsbuuE,1,0,0,1,2,3
1232,ChIJK3vKd1vvST4RuIwPa1CI1ik,1,2,2,0,0,2
1233,ChIJK5DrMwq-Nz4Rkkwc8DQ1eK0,1,3,0,1,2,1
1234,ChIJK5Z1KRMjLz4RBgtNeLYdLLg,1,0,0,2,3,2
1235,ChIJK6_9YzAPNT4RawqyW31Do3U,0,1,0,0,0,7
1236,ChIJK6ow1BrpST4R6q8s9nPlxvY,0,1,0,0,3,2
1237,ChIJK6wyn8MPNT4Rb4YUQs62mPI,1,1,0,3,0,3
1238,ChIJK84ckTX9ST4RlMKvQMssCNk,1,1,0,0,2,3
1239,ChIJK8Q1e6kDLz4Rbh62pThqv_A,1,1,0,4,2,1
1240,ChIJK9EOA5aRNz4RVKV-bztFAbU,1,2,0,0,0,6
1241,ChIJK9TSIlmXNz4RGmvTqgr8zbs,1,0,0,0,3,3
1242,ChIJK9lGzF2rLz4R6X1t3K66ou8,1,1,1,0,1,3
1243,ChIJKR1W5Y69Nz4RMQQsiqJI2dE,1,3,0,0,3,1
1244,ChIJKR6HQdH9Lj4RCmsvXalXkf0,1,0,0,0,1,6
1245,ChIJKR6TiHrpST4RBi_oNta7bD8,1,1,0,0,2,5
1246,ChIJKRZOo1oHLz4RKPpDjwpvg5s,1,1,1,0,1,4
1247,ChIJKS2iY9kFLz4RUQw5AoQ6puo,0,0,0,0,0,2
1248,ChIJKSIyCpHpST4RLjGY2vjQwoY,0,1,0,0,1,5
1249,ChIJKT-fNl6TNz4RwsJzwM-znZc,0,2,0,1,0,4
1250,ChIJKTFfP6KgNT4R7Pn7xb9lOMk,0,0,0,0,2,4
1251,ChIJKUno9o8dLz4RSXb-rI4MoC0,0,0,1,1,2,4
1252,ChIJKVBRjz_7ST4R-il69wo2lTI,0,1,0,0,1,3
1253,ChIJKVe5on_jLj4RhsmaZgVhozo,1,1,0,2,0,3
1254,ChIJKXjVf937ST4R-iaF_cH4dZI,1,2,0,0,1,3
1255,ChIJKXmvT4nnLj4R6h25grff8oY,1,0,0,1,0,6
1256,ChIJKYVwmaUPLz4RMC7O_wvVRgU,1,1,0,0,1,4
1257,ChIJK_52UxP_Lj4R5NN0i-0_bSg,1,1,1,1,2,2
1258,ChIJK_PTFyTjST4RsLX8rAOZRtE,1,0,0,1,0,4
1259,ChIJK_cjaesPLz4Rt4RDtzZrxEU,0,0,0,2,2,5
1260,ChIJK_tkuq4FLz4R_KfSAmmJgoQ,0,2,0,3,1,0
1261,ChIJK_wttmIDLz4RG3zO9IloYQQ,0,2,1,0,0,3
1262,ChIJK_yr_I_vST4Rro6G7dBby3g,0,1,0,2,1,3
1263,ChIJKa3ynG3jLj4RwekLQ0v1Pvk,0,0,0,2,1,4
1264,ChIJKa8gQxroST4Rw8UI8vE13EU,0,1,0,2,0,2
1265,ChIJKa_SX179Lj4RxoR5vFMnTlA,1,0,0,0,2,3
1266,ChIJKbHHlgH9ST4Rxvb1yYL6Dek,0,0,0,0,0,1
1267,ChIJKcEcemirLz4Rqx6oz72w-Ww,1,3,1,1,0,3
1268,ChIJKdB8g2cBLz4RObEQNGqACLA,1,1,0,1,0,7
1269,ChIJKdwb3s2TNz4RY7xYlBnm1lc,1,0,0,1,3,5
1270,ChIJKeVD_qHCST4RvIGc5FvTuIQ,1,1,0,2,0,3
1271,ChIJKedZjCahLz4RpKQAChOQLOQ,1,1,0,0,2,4
1272,ChIJKekvKX3jLj4R-XCCQtsDXd0,1,0,0,0,0,9
1273,ChIJKf2d1P2rLz4RNN_gOUq2GbQ,1,0,1,1,0,3
1274,ChIJKf2xZ9OXNz4RMMC5e16h3Z0,1,0,0,1,5,2
1275,ChIJKfPJODUONT4Rlixr_lwT-2A,1,3,1,1,1,2
1276,ChIJKfyHyk_jLj4R7ur05AG82So,1,0,0,4,0,6
1277,ChIJKwUotb4dLz4RPkckx4MyKrM,1,1,1,0,1,7
1278,ChIJKwWct2yrLz4Rkq3bYEbQbvM,1,0,0,0,1,0
1279,ChIJKy_T0ZgJLz4RPPEeVUugIn0,0,0,0,0,2,6
1280,ChIJKyfBzsDdST4RVILPUpSrVoY,1,3,0,0,0,3
1281,ChIJKzEERWXpST4RqX2BiZKExQA,0,0,0,0,0,8
1282,ChIJL022oooPLz4RSoD0K1HR-vw,1,0,0,0,0,6
1283,ChIJL05mPDHtNz4Rhunn7bFEL-c,1,0,0,1,1,4
1284,ChIJL07fu8wcLz4RuZ-WXTTMC6o,1,1,0,0,1,6
1285,ChIJL0ffZ-KTNz4RmZwgPomNAS4,1,1,0,1,3,2
1286,ChIJL11oJ54QLz4RlJqbwLtw4zE,1,4,0,1,0,3
1287,ChIJL1DVPREdLz4R9tt2oVSqEiM,1,0,0,0,0,8
1288,ChIJL1MJMOwPNT4RRJqjaRSqoiI,1,1,1,2,2,3
1289,ChIJL2fKzDUHLz4RA1pyGuZMT5w,1,0,0,0,1,0
1290,ChIJL3h3lCP_ST4RAPg8hJs_mNE,1,0,1,1,1,4
1291,ChIJL3zQ35cPNT4R_T7GFOfuSZs,1,2,2,1,1,3
1292,ChIJL4A6T2D9ST4Rqrzd5nP2IOw,1,1,0,1,1,4
1293,ChIJL4UbHbH_Lj4RO0gVX4dMCzE,1,0,0,1,1,5
1294,ChIJL54GTL7nST4RJv_vzQYlrVQ,1,1,0,3,4,1
1295,ChIJL5CXoaUPNT4R1ya0cjbhxjw,1,1,0,1,2,2
1296,ChIJL5GMffIdLz4Rx8lB6mJllaM,1,1,0,0,0,6
1297,ChIJL5Og_NQRLz4RMc5O7GQBWWE,1,2,0,0,2,1
1298,ChIJL5QyWa8dLz4RFbhq4DzNc7A,1,1,0,0,2,4
1299,ChIJL5h27d7xLj4RyOaf6wuzeEE,1,2,0,0,1,0
1300,ChIJL63QY2irLz4RlrF3BENjwZ4,1,3,0,1,0,6
1301,ChIJL6jBGs8PNT4R4JEwkg5IV6c,1,0,1,2,3,1
1302,ChIJL76EkvaTNz4RoK46jyfocrU,1,2,1,0,2,3
1303,ChIJL7aTs_WmLz4R--RYApQ0ieQ,1,2,1,0,1,1
1304,ChIJL7eedBOqLz4RYfnAZ6lM-jA,1,2,0,0,1,2
1305,ChIJL7m7bkfoST4Rsk9ljZ4Xdjo,1,1,0,3,1,2
1306,ChIJL7yfCRvjLj4RaGUnqTNcVdU,1,1,0,0,1,4
1307,ChIJL8KQLGcDLz4R2vvWH1o7p5g,1,1,0,0,0,6
1308,ChIJL8Kj2m3dST4ReTgUCLIWVaI,0,0,0,0,0,4
1309,ChIJL9C0EfyrLz4RrKONvidAIdA,0,0,0,0,2,5
1310,ChIJL9ERKR_9ST4RUlwIofoDzZ0,0,1,1,1,1,1
1311,ChIJLQWyDT6ZLz4R0ORGQcIaTzs,0,2,0,0,0,3
1312,ChIJLQlaHfurLz4R5vtZqdWtf6E,0,1,1,2,0,2
1313,ChIJLQmfGfXvST4RoxK6_qQ3ibo,0,0,0,2,4,3
1314,ChIJLR5Fls2xNz4RP5VsuQ0Ibt0,1,0,0,0,0,5
1315,ChIJLUNtvUQDLz4R1-S74LzK6gU,0,0,0,0,0,9
1316,ChIJLUOwMJcRLz4RI10NtihAJmc,0,0,1,1,0,6
1317,ChIJLVUecwfnST4Rd0GsB8mFtRY,0,0,0,0,0,3
1318,ChIJLWIlGsD9Lj4RxtWj-Py8AZI,0,0,0,1,1,6
1319,ChIJLWMo6177ST4R4CAnLvUX2xg,0,1,0,0,2,5
1320,ChIJLXGqUkPbST4R6AakwoXrUy8,0,0,0,0,0,5
1321,ChIJLZH_lccbLz4RmcNvTKrxdGo,0,1,0,1,1,4
1322,ChIJLZUxsAQPNT4RHFbJWCk7mGg,0,0,1,2,0,5
1323,ChIJLZyLEdABLz4RSux8SA3nQVc,0,0,0,0,0,5
1324,ChIJL_KDMUf8Lj4RzCGhTfr-m1M,0,1,1,0,2,5
1325,ChIJL_LZ2njjLj4RAllC9kt0b90,0,2,0,0,2,1
1326,ChIJLaOrQSAFLz4R1IW7vr1hn3c,0,1,0,0,2,3
